,Dataset,File,Track_ID,Mean_rotation,nb_neighbors,nb_critical_neighbors,mean_nb_neighbors_per_frame,mean_nb_critical_neighbors_per_frame,mean_contact,is_static
4981,stanford,bookstore_2.txt,367.0,24.622873657998266,13,4,7.5,1.05,5.25,False
4982,stanford,bookstore_2.txt,368.0,0.0,13,0,8.35,0.0,0.0,True
4983,stanford,bookstore_2.txt,369.0,0.0,12,0,7.25,0.0,0.0,True
4984,stanford,bookstore_2.txt,370.0,77.18215531933042,10,0,6.0,0.0,0.0,False
4985,stanford,bookstore_2.txt,371.0,3.2805039099930715,16,0,9.0,0.0,0.0,False
4986,stanford,bookstore_2.txt,372.0,31.342891517215076,15,0,7.7,0.0,0.0,False
4987,stanford,bookstore_2.txt,373.0,23.848692925112115,14,0,8.0,0.0,0.0,False
4988,stanford,bookstore_2.txt,374.0,9.360628666628061,14,1,8.0,0.1,2.0,False
4989,stanford,bookstore_2.txt,375.0,8.708533251352199,13,5,7.9,1.5,6.0,False
4990,stanford,bookstore_2.txt,376.0,45.41429434490024,16,0,6.5,0.0,0.0,False
4991,stanford,bookstore_2.txt,377.0,36.22841169446932,16,0,9.0,0.0,0.0,False
4992,stanford,bookstore_2.txt,378.0,9.858145038026398,15,0,7.65,0.0,0.0,False
4993,stanford,bookstore_2.txt,379.0,32.00327554679057,14,0,8.0,0.0,0.0,False
4994,stanford,bookstore_2.txt,380.0,5.306909956290932,14,0,8.0,0.0,0.0,False
4995,stanford,bookstore_2.txt,381.0,9.425043821206812,12,1,7.8,0.5,10.0,False
4996,stanford,bookstore_2.txt,382.0,14.547563114794954,11,2,6.15,1.2,12.0,False
4997,stanford,bookstore_2.txt,383.0,22.01575270602215,16,3,8.45,1.1,7.333333333333333,False
4998,stanford,bookstore_2.txt,384.0,39.97124985118782,14,2,8.35,1.0,10.0,False
4999,stanford,bookstore_2.txt,385.0,4.95852824903434,12,4,7.5,1.25,6.25,False
5000,stanford,bookstore_2.txt,386.0,12.890466475370607,14,5,8.6,1.75,7.0,False
5001,stanford,bookstore_2.txt,387.0,1.9925638968950095,14,1,7.2,1.0,20.0,False
5002,stanford,bookstore_2.txt,388.0,4.0253791770198255,17,1,9.6,1.0,20.0,False
5003,stanford,bookstore_2.txt,389.0,5.938431044368514,12,4,8.8,2.0,10.0,False
5004,stanford,bookstore_2.txt,390.0,3.065110299680314,12,3,7.9,2.0,13.333333333333334,False
5005,stanford,bookstore_2.txt,391.0,6.565677871960229,11,1,7.95,1.0,20.0,False
5006,stanford,bookstore_2.txt,392.0,16.189583369819243,12,2,8.0,1.5,15.0,False
5007,stanford,bookstore_2.txt,393.0,26.351379026486,12,3,8.0,1.3,8.666666666666666,False
5008,stanford,bookstore_2.txt,394.0,37.49514522838724,12,3,6.3,1.6,10.666666666666666,False
5009,stanford,bookstore_2.txt,395.0,1.8840233096229762,14,1,9.15,1.0,20.0,False
5010,stanford,bookstore_2.txt,396.0,3.2773447677601206,15,1,8.9,1.0,20.0,False
5011,stanford,bookstore_2.txt,397.0,39.67289478605606,17,2,9.55,0.6,6.0,False
5012,stanford,bookstore_2.txt,398.0,6.16627321366908,15,0,8.35,0.0,0.0,False
5013,stanford,bookstore_2.txt,399.0,11.412511678013711,12,0,6.85,0.0,0.0,False
5014,stanford,bookstore_2.txt,400.0,23.155663307402577,9,0,5.8,0.0,0.0,False
5015,stanford,bookstore_2.txt,401.0,11.151976448767238,8,0,4.8,0.0,0.0,False
5016,stanford,bookstore_2.txt,402.0,40.427704563230606,12,0,7.0,0.0,0.0,False
5017,stanford,bookstore_2.txt,403.0,3.706500292141283,16,2,8.5,1.0,10.0,False
5018,stanford,bookstore_2.txt,404.0,36.65258207946548,15,2,8.15,1.0,10.0,False
5019,stanford,bookstore_2.txt,405.0,6.778343360925027,13,4,7.3,1.5,7.5,False
5020,stanford,bookstore_2.txt,406.0,4.386544841500839,14,4,9.0,1.6,8.0,False
5021,stanford,bookstore_2.txt,407.0,6.003849158304333,12,1,6.55,0.55,11.0,False
5022,stanford,bookstore_2.txt,408.0,8.862533886052116,14,2,8.0,1.0,10.0,False
5023,stanford,bookstore_2.txt,409.0,5.3215265611147595,11,2,6.6,1.0,10.0,False
5024,stanford,bookstore_2.txt,410.0,11.447194300168114,9,2,5.6,1.0,10.0,False
5025,stanford,bookstore_2.txt,411.0,13.850045863087587,8,5,4.75,2.0,8.0,False
5026,stanford,bookstore_2.txt,412.0,10.246536914990005,11,2,8.05,1.0,10.0,False
5027,stanford,bookstore_2.txt,413.0,0.5348972777585355,12,2,7.4,1.0,10.0,False
5028,stanford,bookstore_2.txt,414.0,7.7996087034218755,10,2,6.15,1.0,10.0,False
5029,stanford,bookstore_2.txt,415.0,8.633398654096576,8,5,5.15,1.5,6.0,False
5030,stanford,bookstore_2.txt,416.0,13.713287861205545,13,0,8.2,0.0,0.0,False
5031,stanford,bookstore_2.txt,417.0,34.861703962702656,11,1,6.55,0.15,3.0,False
5032,stanford,bookstore_2.txt,418.0,22.57585338181803,11,1,6.1,0.1,2.0,False
5033,stanford,bookstore_2.txt,419.0,19.740974739196865,13,0,7.2,0.0,0.0,False
5034,stanford,bookstore_2.txt,420.0,3.018204874264353,14,2,7.7,0.3,3.0,False
5035,stanford,bookstore_2.txt,421.0,9.319181281326223,14,1,7.9,0.4,8.0,False
5036,stanford,bookstore_2.txt,422.0,0.0,14,1,8.1,0.25,5.0,True
5037,stanford,bookstore_2.txt,423.0,0.0,11,1,9.45,0.35,7.0,True
5038,stanford,coupa_3.txt,0.0,26.553058785267204,29,15,15.6,7.6,10.133333333333333,False
5039,stanford,coupa_3.txt,1.0,0.0,32,15,18.35,7.9,10.533333333333333,True
5040,stanford,coupa_3.txt,2.0,0.0,32,14,17.7,7.65,10.928571428571429,True
5041,stanford,coupa_3.txt,3.0,0.0,25,13,12.8,6.75,10.384615384615385,True
5042,stanford,coupa_3.txt,4.0,0.0,24,14,12.45,7.0,10.0,True
5043,stanford,coupa_3.txt,5.0,0.0,27,14,15.0,7.0,10.0,True
5044,stanford,coupa_3.txt,6.0,0.0,27,15,14.1,7.05,9.4,True
5045,stanford,coupa_3.txt,7.0,0.0,28,17,15.5,8.65,10.176470588235293,True
5046,stanford,coupa_3.txt,8.0,0.0,25,15,13.35,7.35,9.8,True
5047,stanford,coupa_3.txt,9.0,0.0,20,15,11.25,7.15,9.533333333333333,True
5048,stanford,coupa_3.txt,10.0,0.0,19,13,10.25,6.6,10.153846153846153,True
5049,stanford,coupa_3.txt,11.0,0.0,19,12,10.75,6.0,10.0,True
5050,stanford,coupa_3.txt,12.0,0.0,20,14,11.2,6.35,9.071428571428571,True
5051,stanford,coupa_3.txt,13.0,0.0,22,13,12.7,6.8,10.461538461538462,True
5052,stanford,coupa_3.txt,14.0,0.0,23,12,13.0,6.0,10.0,True
5053,stanford,coupa_3.txt,15.0,0.0,24,14,12.95,6.35,9.071428571428571,True
5054,stanford,coupa_3.txt,16.0,0.0,26,14,14.0,7.0,10.0,True
5055,stanford,coupa_3.txt,17.0,0.0,24,13,12.95,6.75,10.384615384615385,True
5056,stanford,coupa_3.txt,18.0,0.0,22,12,12.0,6.0,10.0,True
5057,stanford,coupa_3.txt,19.0,0.0,22,12,12.45,6.0,10.0,True
5058,stanford,coupa_3.txt,20.0,0.0,21,12,11.1,6.0,10.0,True
5059,stanford,coupa_3.txt,21.0,0.0,18,13,9.15,6.2,9.538461538461538,True
5060,stanford,coupa_3.txt,22.0,1.6147796631960745,21,15,14.4,8.4,11.2,False
5061,stanford,coupa_3.txt,23.0,0.0,21,14,14.9,8.0,11.428571428571429,True
5062,stanford,coupa_3.txt,24.0,0.0,20,13,13.25,7.25,11.153846153846153,True
5063,stanford,coupa_3.txt,25.0,0.0,20,12,13.75,7.0,11.666666666666666,True
5064,stanford,coupa_3.txt,26.0,0.0,20,13,12.9,7.8,12.0,True
5065,stanford,coupa_3.txt,27.0,0.0,21,16,13.25,9.0,11.25,True
5066,stanford,coupa_3.txt,28.0,0.0,21,17,12.3,9.3,10.941176470588236,True
5067,stanford,coupa_3.txt,29.0,0.0,14,11,9.2,6.45,11.727272727272727,True
5068,stanford,coupa_3.txt,30.0,0.0,24,18,13.0,8.45,9.38888888888889,True
5069,stanford,coupa_3.txt,31.0,0.0,22,17,12.95,8.5,10.0,True
5070,stanford,coupa_3.txt,32.0,0.0,22,18,12.6,9.3,10.333333333333334,True
5071,stanford,coupa_3.txt,33.0,0.0,13,10,7.0,4.45,8.9,True
5072,stanford,coupa_3.txt,34.0,0.0,28,14,17.85,6.5,9.285714285714286,True
5073,stanford,coupa_3.txt,35.0,0.0,25,9,15.9,5.0,11.11111111111111,True
5074,stanford,coupa_3.txt,36.0,0.0,18,10,11.85,4.45,8.9,True
5075,stanford,coupa_3.txt,37.0,0.0,18,8,11.0,4.0,10.0,True
5076,stanford,coupa_3.txt,38.0,0.0,17,8,10.05,4.0,10.0,True
5077,stanford,coupa_3.txt,39.0,0.0,19,11,12.8,6.8,12.363636363636363,True
5078,stanford,coupa_3.txt,40.0,0.0,26,15,17.25,7.05,9.4,True
5079,stanford,coupa_3.txt,41.0,0.0,29,12,16.2,5.65,9.416666666666666,True
5080,stanford,coupa_3.txt,42.0,0.0,28,1,17.85,1.0,20.0,True
5081,stanford,coupa_3.txt,43.0,0.0,25,1,15.9,1.0,20.0,True
5082,stanford,coupa_3.txt,44.0,0.0,28,1,17.85,1.0,20.0,True
5083,stanford,coupa_3.txt,45.0,0.0,25,1,15.9,1.0,20.0,True
5084,stanford,coupa_3.txt,46.0,11.847475379574867,28,0,17.85,0.0,0.0,False
5085,stanford,coupa_3.txt,47.0,0.0,25,0,15.9,0.0,0.0,True
5086,stanford,coupa_3.txt,48.0,0.0,18,2,11.85,1.0,10.0,True
5087,stanford,coupa_3.txt,49.0,0.0,18,2,11.0,1.0,10.0,True
5088,stanford,coupa_3.txt,50.0,0.0,17,2,10.05,1.0,10.0,True
5089,stanford,coupa_3.txt,51.0,0.0,19,2,12.8,1.0,10.0,True
5090,stanford,coupa_3.txt,52.0,33.67466173282259,26,2,17.25,1.0,10.0,False
5091,stanford,coupa_3.txt,53.0,25.399627664654226,24,2,13.05,0.9,9.0,False
5092,stanford,coupa_3.txt,54.0,0.0,21,2,11.7,1.0,10.0,True
5093,stanford,coupa_3.txt,55.0,0.0,19,2,10.85,1.0,10.0,True
5094,stanford,coupa_3.txt,56.0,0.0,21,2,10.4,1.0,10.0,True
5095,stanford,coupa_3.txt,57.0,0.0,29,2,13.25,1.0,10.0,True
5096,stanford,coupa_3.txt,58.0,15.411839650778369,33,1,17.8,0.8,16.0,False
5097,stanford,coupa_3.txt,59.0,18.94291055516917,10,0,9.9,0.0,0.0,False
5098,stanford,coupa_3.txt,60.0,3.711511561493412,15,1,13.6,0.25,5.0,False
5099,stanford,coupa_3.txt,61.0,10.3889528298903,15,0,11.65,0.0,0.0,False
5100,stanford,coupa_3.txt,62.0,5.677248359408049,20,8,11.85,3.9,9.75,False
5101,stanford,coupa_3.txt,63.0,0.0,19,8,11.0,4.0,10.0,True
5102,stanford,coupa_3.txt,64.0,0.0,19,9,10.05,4.05,9.0,True
5103,stanford,coupa_3.txt,65.0,0.0,22,11,12.9,6.2,11.272727272727273,True
5104,stanford,coupa_3.txt,66.0,68.74039022429729,27,10,17.45,5.8,11.6,False
5105,stanford,coupa_3.txt,67.0,8.613186326924305,29,8,16.1,2.05,5.125,False
5106,stanford,coupa_3.txt,68.0,11.262073526191415,23,0,11.4,0.0,0.0,False
5107,stanford,coupa_3.txt,69.0,10.2766584087134,23,0,12.6,0.0,0.0,False
5108,stanford,coupa_3.txt,70.0,4.260301736104211,24,0,12.8,0.0,0.0,False
5109,stanford,coupa_3.txt,71.0,17.057189587074674,24,7,12.75,1.35,3.857142857142857,False
5110,stanford,coupa_3.txt,72.0,10.441096650916018,25,0,13.5,0.0,0.0,False
5111,stanford,coupa_3.txt,73.0,7.4399039804559655,26,0,14.0,0.0,0.0,False
5112,stanford,coupa_3.txt,74.0,0.0,24,4,14.0,2.0,10.0,True
5113,stanford,coupa_3.txt,75.0,0.0,23,4,13.55,2.0,10.0,True
5114,stanford,coupa_3.txt,76.0,0.0,24,13,14.0,7.0,10.76923076923077,True
5115,stanford,coupa_3.txt,77.0,0.0,23,13,13.55,7.0,10.76923076923077,True
5116,stanford,coupa_3.txt,78.0,0.0,25,1,13.25,1.0,20.0,True
5117,stanford,coupa_3.txt,79.0,0.0,28,1,15.5,1.0,20.0,True
5118,stanford,coupa_3.txt,80.0,0.0,31,1,18.75,1.0,20.0,True
5119,stanford,coupa_3.txt,81.0,0.0,30,1,17.3,1.0,20.0,True
5120,stanford,coupa_3.txt,82.0,0.0,23,1,12.5,1.0,20.0,True
5121,stanford,coupa_3.txt,83.0,0.0,23,1,12.75,1.0,20.0,True
5122,stanford,coupa_3.txt,84.0,0.0,25,1,14.9,1.0,20.0,True
5123,stanford,coupa_3.txt,85.0,0.0,25,1,14.2,1.0,20.0,True
5124,stanford,coupa_3.txt,86.0,0.0,26,1,15.5,1.0,20.0,True
5125,stanford,coupa_3.txt,87.0,0.0,23,1,13.05,1.0,20.0,True
5126,stanford,coupa_3.txt,88.0,0.0,19,1,11.05,1.0,20.0,True
5127,stanford,coupa_3.txt,89.0,0.0,18,1,10.35,1.0,20.0,True
5128,stanford,coupa_3.txt,90.0,0.0,18,1,10.65,1.0,20.0,True
5129,stanford,coupa_3.txt,91.0,0.0,19,1,11.4,1.0,20.0,True
5130,stanford,coupa_3.txt,92.0,0.0,21,1,12.8,1.0,20.0,True
5131,stanford,coupa_3.txt,93.0,0.0,21,1,12.95,1.0,20.0,True
5132,stanford,coupa_3.txt,94.0,0.0,22,2,13.1,1.35,13.5,True
5133,stanford,coupa_3.txt,95.0,0.0,24,3,14.0,2.0,13.333333333333334,True
5134,stanford,coupa_3.txt,96.0,0.0,22,2,12.75,1.65,16.5,True
5135,stanford,coupa_3.txt,97.0,0.0,20,1,12.0,1.0,20.0,True
5136,stanford,coupa_3.txt,98.0,167.73523922203952,20,1,12.45,1.0,20.0,False
5137,stanford,coupa_3.txt,99.0,40.33291672044812,18,1,10.95,0.65,13.0,False
5138,stanford,coupa_3.txt,100.0,7.582240808955345,25,1,13.05,0.95,19.0,False
5139,stanford,coupa_3.txt,101.0,2.176293828666509,26,2,14.0,1.0,10.0,False
5140,stanford,coupa_3.txt,102.0,2.043018863777534,24,2,12.85,1.0,10.0,False
5141,stanford,coupa_3.txt,103.0,3.0677571777255146,22,4,12.0,1.35,6.75,False
5142,stanford,coupa_3.txt,104.0,1.8607430433319658,22,3,12.45,1.5,10.0,False
5143,stanford,coupa_3.txt,105.0,2.957829237354205,22,2,13.1,1.0,10.0,False
5144,stanford,coupa_3.txt,106.0,1.9389203101210102,24,2,14.0,1.0,10.0,False
5145,stanford,coupa_3.txt,107.0,2.8743833783295973,22,2,12.75,1.0,10.0,False
5146,stanford,coupa_3.txt,108.0,4.15397402439278,20,4,12.0,1.5,7.5,False
5147,stanford,coupa_3.txt,109.0,4.878375619640599,20,2,12.45,1.45,14.5,False
5148,stanford,coupa_3.txt,110.0,7.060137553963165,21,0,11.05,0.0,0.0,False
5149,stanford,coupa_3.txt,111.0,5.215356303237879,26,2,13.8,0.75,7.5,False
5150,stanford,coupa_3.txt,112.0,10.978619597184963,28,4,15.0,2.0,10.0,False
5151,stanford,coupa_3.txt,113.0,8.312823725402026,29,4,15.5,2.0,10.0,False
5152,stanford,coupa_3.txt,114.0,3.094495211424271,21,0,12.8,0.0,0.0,False
5153,stanford,coupa_3.txt,115.0,18.6578127845068,21,0,12.95,0.0,0.0,False
5154,stanford,coupa_3.txt,116.0,47.20581501869919,23,0,13.0,0.0,0.0,False
5155,stanford,coupa_3.txt,117.0,7.5498524113947845,27,3,14.8,1.55,10.333333333333334,False
5156,stanford,coupa_3.txt,118.0,27.278846819045626,27,4,14.2,1.4,7.0,False
5157,stanford,coupa_3.txt,119.0,12.335052028312633,28,4,15.35,1.5,7.5,False
5158,stanford,coupa_3.txt,120.0,6.316577278093459,27,2,13.9,1.0,10.0,False
5159,stanford,coupa_3.txt,121.0,11.48725407861752,21,13,11.75,5.75,8.846153846153847,False
5160,stanford,coupa_3.txt,122.0,15.202111613753443,19,13,10.05,5.85,9.0,False
5161,stanford,coupa_3.txt,123.0,0.0,19,8,10.95,4.0,10.0,True
5162,stanford,coupa_3.txt,124.0,136.8228731015318,20,12,10.8,4.9,8.166666666666666,False
5163,stanford,coupa_3.txt,125.0,19.16008227427758,23,14,12.7,7.0,10.0,False
5164,stanford,coupa_3.txt,126.0,0.0,21,2,12.0,0.4,4.0,True
5165,stanford,coupa_3.txt,127.0,0.0,22,4,12.45,1.45,7.25,True
5166,stanford,coupa_3.txt,128.0,25.93824910305771,24,14,12.95,7.65,10.928571428571429,False
5167,stanford,coupa_3.txt,129.0,27.15196868579801,25,13,13.8,4.5,6.923076923076923,False
5168,stanford,coupa_3.txt,130.0,24.920563139169587,27,3,15.3,2.0,13.333333333333334,False
5169,stanford,coupa_3.txt,131.0,5.10516306393986,27,4,15.2,2.55,12.75,False
5170,stanford,coupa_3.txt,132.0,5.184959445045838,23,6,13.1,2.5,8.333333333333334,False
5171,stanford,coupa_3.txt,133.0,20.768252265839706,19,0,11.4,0.0,0.0,False
5172,stanford,coupa_3.txt,134.0,4.652687116830431,21,0,12.8,0.0,0.0,False
5173,stanford,coupa_3.txt,135.0,9.105243220273959,21,0,12.95,0.0,0.0,False
5174,stanford,coupa_3.txt,136.0,46.46501266137698,15,9,13.6,7.3,16.22222222222222,False
5175,stanford,coupa_3.txt,137.0,31.401499213581108,15,8,11.65,3.3,8.25,False
5176,stanford,coupa_3.txt,138.0,11.555005768623033,17,4,11.0,2.0,10.0,False
5177,stanford,coupa_3.txt,139.0,116.34693130323626,16,4,10.15,2.0,10.0,False
5178,stanford,coupa_3.txt,140.0,32.47677915564638,18,4,12.5,2.0,10.0,False
5179,stanford,coupa_3.txt,141.0,50.02041568844107,26,4,16.75,2.0,10.0,False
5180,stanford,coupa_3.txt,142.0,0.0,29,7,16.4,4.2,12.0,True
5181,stanford,coupa_3.txt,143.0,33.649131851742915,22,10,12.1,5.0,10.0,False
5182,stanford,coupa_3.txt,144.0,2.894432140445428,16,9,10.15,2.9,6.444444444444445,False
5183,stanford,coupa_3.txt,145.0,8.273660139668454,17,6,11.7,4.2,14.0,False
5184,stanford,coupa_3.txt,146.0,73.24402419988712,23,14,13.45,7.4,10.571428571428571,False
5185,stanford,coupa_3.txt,147.0,25.06035068943217,24,14,11.75,3.0,4.285714285714286,False
5186,stanford,coupa_3.txt,148.0,18.349335918250542,21,4,11.05,2.0,10.0,False
5187,stanford,coupa_3.txt,149.0,0.0,19,4,10.2,2.0,10.0,False
5188,stanford,coupa_3.txt,150.0,17.717230100074673,21,4,12.35,2.0,10.0,False
5189,stanford,coupa_3.txt,151.0,19.826904728218505,29,4,16.5,2.0,10.0,False
5190,stanford,coupa_3.txt,152.0,90.00000250447816,32,7,16.5,3.3,9.428571428571429,False
5191,stanford,coupa_3.txt,153.0,20.855376451345098,25,10,12.35,4.8,9.6,False
5192,stanford,coupa_3.txt,154.0,5.759938789239492,19,6,10.2,2.35,7.833333333333333,False
5193,stanford,coupa_3.txt,155.0,13.626106967155861,21,7,11.6,3.85,11.0,False
5194,stanford,coupa_3.txt,156.0,66.19319445625842,20,13,13.3,7.15,11.0,False
5195,stanford,coupa_3.txt,157.0,28.6746693106004,18,8,11.85,3.6,9.0,False
5196,stanford,coupa_3.txt,158.0,13.382577291266339,18,4,11.0,2.0,10.0,False
5197,stanford,coupa_3.txt,159.0,0.0,17,4,10.05,2.0,10.0,True
5198,stanford,coupa_3.txt,160.0,180.00000500895632,19,4,12.8,2.0,10.0,False
5199,stanford,coupa_3.txt,161.0,38.160502534387604,26,4,17.25,2.0,10.0,False
5200,stanford,coupa_3.txt,162.0,150.68653039327035,29,7,16.2,3.5,10.0,False
5201,stanford,coupa_3.txt,163.0,16.84472501576334,23,9,11.6,4.4,9.777777777777779,False
5202,stanford,coupa_3.txt,164.0,4.370452556332648,18,5,10.05,2.15,8.6,False
5203,stanford,coupa_3.txt,165.0,13.991364633916993,18,5,11.8,4.15,16.6,False
5204,stanford,coupa_3.txt,166.0,19.035123398509338,27,4,15.0,1.45,7.25,False
5205,stanford,coupa_3.txt,167.0,32.74548128830276,22,0,12.15,0.0,0.0,False
5206,stanford,coupa_3.txt,168.0,3.6158086808582137,18,0,10.35,0.0,0.0,False
5207,stanford,coupa_3.txt,169.0,5.673982296469443,22,16,11.4,5.75,7.1875,False
5208,stanford,coupa_3.txt,170.0,0.0,23,14,12.2,7.0,10.0,True
5209,stanford,coupa_3.txt,171.0,0.0,25,15,13.2,7.4,9.866666666666667,True
5210,stanford,coupa_3.txt,172.0,0.0,27,14,14.75,7.0,10.0,True
5211,stanford,coupa_3.txt,173.0,0.0,27,15,14.35,7.35,9.8,True
5212,stanford,coupa_3.txt,174.0,0.0,27,16,15.35,8.75,10.9375,True
5213,stanford,coupa_3.txt,175.0,0.0,24,16,12.75,6.9,8.625,True
5214,stanford,coupa_3.txt,176.0,0.0,20,15,10.75,7.5,10.0,True
5215,stanford,coupa_3.txt,177.0,0.0,19,14,10.5,7.0,10.0,True
5216,stanford,coupa_3.txt,178.0,0.0,20,14,10.65,7.0,10.0,True
5217,stanford,coupa_3.txt,179.0,0.0,22,14,11.7,7.0,10.0,True
5218,stanford,coupa_3.txt,180.0,0.0,24,13,12.8,6.55,10.076923076923077,True
5219,stanford,coupa_3.txt,181.0,0.0,23,12,12.8,6.0,10.0,True
5220,stanford,coupa_3.txt,182.0,0.0,24,14,13.4,6.65,9.5,True
5221,stanford,coupa_3.txt,183.0,0.0,26,14,14.0,7.0,10.0,True
5222,stanford,coupa_3.txt,184.0,0.0,24,13,12.45,6.5,10.0,True
5223,stanford,coupa_3.txt,185.0,0.0,22,12,12.0,6.0,10.0,True
5224,stanford,coupa_3.txt,186.0,0.0,21,12,12.3,6.0,10.0,True
5225,stanford,coupa_3.txt,187.0,0.0,18,12,10.65,6.0,10.0,True
5226,stanford,coupa_3.txt,188.0,0.0,22,15,10.5,7.1,9.466666666666667,True
5227,stanford,coupa_3.txt,189.0,0.0,28,17,14.3,8.15,9.588235294117647,True
5228,stanford,coupa_3.txt,190.0,0.0,27,16,14.75,8.0,10.0,True
5229,stanford,coupa_3.txt,191.0,0.0,21,2,14.4,1.0,10.0,True
5230,stanford,coupa_3.txt,192.0,0.0,21,2,14.9,1.0,10.0,True
5231,stanford,coupa_3.txt,193.0,53.702507221132386,19,0,11.8,0.0,0.0,False
5232,stanford,coupa_3.txt,194.0,18.317634673668852,21,2,10.8,0.6,6.0,False
5233,stanford,coupa_3.txt,195.0,12.030936992757077,22,13,11.8,6.2,9.538461538461538,False
5234,stanford,coupa_3.txt,196.0,110.0517781716673,25,16,13.65,7.9,9.875,False
5235,stanford,coupa_3.txt,197.0,40.6645742654539,22,12,12.9,6.6,11.0,False
5236,stanford,coupa_3.txt,198.0,10.495454172200105,27,10,17.45,3.0,6.0,False
5237,stanford,coupa_3.txt,199.0,16.29278429282537,29,10,16.1,4.55,9.1,False
5238,stanford,coupa_3.txt,200.0,41.099942925336116,23,8,11.4,4.45,11.125,False
5239,stanford,coupa_3.txt,201.0,8.144735645797137,18,5,10.0,2.2,8.8,False
5240,stanford,coupa_3.txt,202.0,37.230875734437774,18,7,11.8,4.4,12.571428571428571,False
5241,stanford,coupa_3.txt,203.0,0.0,19,4,10.45,2.0,10.0,True
5242,stanford,coupa_3.txt,204.0,0.0,23,4,12.8,2.0,10.0,True
5243,stanford,coupa_3.txt,205.0,0.0,26,4,13.8,2.0,10.0,True
5244,stanford,coupa_3.txt,206.0,0.0,28,5,15.2,2.35,9.4,True
5245,stanford,coupa_3.txt,207.0,0.0,28,5,15.3,2.2,8.8,True
5246,stanford,coupa_3.txt,208.0,180.00000500895632,24,6,13.2,2.85,9.5,False
5247,stanford,coupa_3.txt,209.0,0.0,20,6,10.1,2.1,7.0,True
5248,stanford,coupa_3.txt,210.0,0.0,20,4,10.8,2.0,10.0,True
5249,stanford,coupa_3.txt,211.0,0.0,26,5,14.85,2.55,10.2,True
5250,stanford,coupa_3.txt,212.0,0.0,33,6,16.45,3.0,10.0,True
5251,stanford,coupa_3.txt,213.0,76.12049575877059,35,6,18.95,3.0,10.0,False
5252,stanford,coupa_3.txt,214.0,18.950772719161524,28,5,15.05,1.8,7.2,False
5253,stanford,coupa_3.txt,215.0,3.645764093139687,22,0,12.0,0.0,0.0,False
5254,stanford,coupa_3.txt,216.0,5.340616939844945,25,0,13.95,0.0,0.0,False
5255,stanford,coupa_3.txt,217.0,49.82233337232152,27,0,14.5,0.0,0.0,False
5256,stanford,coupa_3.txt,218.0,0.0,28,0,14.75,0.0,0.0,True
5257,stanford,coupa_3.txt,219.0,0.0,27,0,14.8,0.0,0.0,True
5258,stanford,coupa_3.txt,220.0,0.0,23,0,12.4,0.0,0.0,True
5259,stanford,coupa_3.txt,221.0,9.949218061452067,21,1,11.4,0.05,1.0,False
5260,stanford,coupa_3.txt,222.0,20.308681729342656,21,1,11.35,0.55,11.0,False
5261,stanford,coupa_3.txt,223.0,3.3231893569528865,25,0,13.5,0.0,0.0,False
5262,stanford,coupa_3.txt,224.0,6.142957104744499,27,0,13.85,0.0,0.0,False
5263,stanford,coupa_3.txt,225.0,10.338177203600425,29,6,15.95,2.2,7.333333333333333,False
5264,stanford,coupa_3.txt,226.0,10.702041272115112,31,16,18.75,8.0,10.0,False
5265,stanford,coupa_3.txt,227.0,0.0,30,14,17.3,7.45,10.642857142857142,True
5266,stanford,coupa_3.txt,228.0,30.930112090336298,23,13,12.5,6.85,10.538461538461538,False
5267,stanford,coupa_3.txt,229.0,10.636336673683369,23,14,12.75,7.0,10.0,False
5268,stanford,coupa_3.txt,230.0,0.0,25,13,14.9,6.7,10.307692307692308,True
5269,stanford,coupa_3.txt,231.0,134.6208519873358,25,14,14.2,5.75,8.214285714285714,False
5270,stanford,coupa_3.txt,232.0,35.43457449198146,26,17,15.5,8.75,10.294117647058824,False
5271,stanford,coupa_3.txt,233.0,54.38131982005586,28,17,15.5,8.3,9.764705882352942,False
5272,stanford,coupa_3.txt,234.0,158.32453503985167,26,16,13.65,7.65,9.5625,False
5273,stanford,coupa_3.txt,235.0,0.0,29,1,15.95,0.35,7.0,True
5274,stanford,coupa_3.txt,236.0,0.0,27,1,14.45,0.35,7.0,True
5275,stanford,coupa_3.txt,237.0,66.77191202289876,25,14,15.25,8.75,12.5,False
5276,stanford,coupa_3.txt,238.0,0.0,10,6,9.9,4.9,16.333333333333332,True
5277,stanford,coupa_3.txt,239.0,0.0,15,9,13.6,7.05,15.666666666666666,True
5278,stanford,coupa_3.txt,240.0,0.0,10,7,9.9,5.75,16.428571428571427,True
5279,stanford,coupa_3.txt,241.0,0.0,15,11,13.6,7.7,14.0,True
5280,stanford,coupa_3.txt,242.0,64.63650734937151,28,0,14.7,0.0,0.0,False
5281,stanford,coupa_3.txt,243.0,5.066203305430467,29,2,15.65,0.1,1.0,False
5282,stanford,coupa_3.txt,244.0,35.02375397533943,26,11,13.85,5.35,9.727272727272727,False
5283,stanford,coupa_3.txt,245.0,0.0,10,0,9.9,0.0,0.0,True
5284,stanford,coupa_3.txt,246.0,0.0,15,1,13.6,0.25,5.0,True
5285,stanford,coupa_3.txt,247.0,23.27022676934717,24,14,12.95,7.65,10.928571428571429,False
5286,stanford,coupa_3.txt,248.0,13.663162900305023,25,13,13.8,4.7,7.230769230769231,False
